Time,Activity,Accelerometer.X,Accelerometer.Y,Accelerometer.Z,ID
2014-02-25T15:27:12Z,Feed,-0.45,-0.2,0.89,P!_W!
2014-02-25T15:27:12Z,Feed,-0.45,-0.2,0.89,P!_W!
2014-02-25T15:27:13Z,Feed,-0.41,-0.11,1.17,P!_W!
2014-02-25T15:27:13Z,Feed,-0.41,-0.11,1.17,P!_W!
2014-02-25T15:27:14Z,Feed,-0.5,-0.33,0.8,P!_W!
2014-02-25T15:27:14Z,Feed,-0.5,-0.33,0.8,P!_W!
2014-02-25T15:27:15Z,Feed,-0.48,-0.45,1.16,P!_W!
2014-02-25T15:27:15Z,Feed,-0.48,-0.45,1.16,P!_W!
2014-02-25T15:27:16Z,Feed,-0.41,-0.31,0.8,P!_W!
2014-02-25T15:27:16Z,Feed,-0.41,-0.31,0.8,P!_W!
2014-02-25T15:27:17Z,Feed,-0.27,-0.33,1,P!_W!
2014-02-25T15:27:17Z,Feed,-0.27,-0.33,1,P!_W!
2014-02-25T15:27:18Z,Feed,-0.3,-0.34,0.92,P!_W!
2014-02-25T15:27:18Z,Feed,-0.3,-0.34,0.92,P!_W!
2014-02-25T15:27:19Z,Feed,-0.41,-0.42,0.81,P!_W!
2014-02-25T15:27:19Z,Feed,-0.41,-0.42,0.81,P!_W!
2014-02-25T15:27:20Z,Feed,-0.41,-0.25,1,P!_W!
2014-02-25T15:27:20Z,Feed,-0.41,-0.25,1,P!_W!
2014-02-25T15:27:21Z,Feed,-0.34,-0.14,0.94,P!_W!
2014-02-25T15:27:21Z,Feed,-0.34,-0.14,0.94,P!_W!
2014-02-25T15:27:22Z,Feed,-0.34,-0.22,1.09,P!_W!
2014-02-25T15:27:22Z,Feed,-0.34,-0.22,1.09,P!_W!
2014-02-25T15:27:23Z,Feed,-0.38,-0.41,0.84,P!_W!
2014-02-25T15:27:23Z,Feed,-0.38,-0.41,0.84,P!_W!
2014-02-25T15:27:24Z,Feed,-0.38,-0.34,0.88,P!_W!
2014-02-25T16:06:45Z,Feed,-0.31,-0.45,0.84,P!_W!
2014-02-25T16:06:46Z,Feed,0.16,-0.22,0.83,P!_W!
2014-02-25T16:06:46Z,Feed,0.16,-0.22,0.83,P!_W!
2014-02-25T16:06:47Z,Feed,-0.06,-0.75,0.63,P!_W!
2014-02-25T16:06:47Z,Feed,-0.06,-0.75,0.63,P!_W!
2014-02-25T16:06:48Z,Feed,-0.03,-0.63,0.94,P!_W!
2014-02-25T16:06:48Z,Feed,-0.03,-0.63,0.94,P!_W!
2014-02-25T16:06:49Z,Feed,0.22,-0.56,0.53,P!_W!
2014-02-25T16:06:49Z,Feed,0.22,-0.56,0.53,P!_W!
2014-02-25T16:06:50Z,Feed,0.11,-0.41,0.78,P!_W!
2014-02-25T16:06:50Z,Feed,0.11,-0.41,0.78,P!_W!
2014-02-25T16:06:51Z,Feed,0.05,-0.58,0.92,P!_W!
2014-02-25T16:06:51Z,Feed,0.05,-0.58,0.92,P!_W!
2014-02-25T16:06:52Z,Feed,-0.03,-0.5,0.72,P!_W!
2014-02-25T16:06:52Z,Feed,-0.03,-0.5,0.72,P!_W!
2014-02-25T16:06:53Z,Feed,-0.45,-0.63,0.36,P!_W!
2014-02-25T16:06:53Z,Feed,-0.45,-0.63,0.36,P!_W!
2014-02-25T16:06:54Z,Feed,-0.38,-0.86,0.78,P!_W!
2014-02-25T16:06:54Z,Feed,-0.38,-0.86,0.78,P!_W!
2014-02-25T16:06:55Z,Feed,-0.06,-0.8,0.95,P!_W!
2014-02-25T16:06:55Z,Feed,-0.06,-0.8,0.95,P!_W!
2014-02-25T16:06:56Z,Feed,-0.31,-0.66,1.02,P!_W!
2014-02-25T16:06:56Z,Feed,-0.31,-0.66,1.02,P!_W!
2014-02-25T16:06:57Z,Feed,-0.22,-0.39,0.92,P!_W!
2014-02-25T16:06:57Z,Feed,-0.22,-0.39,0.92,P!_W!
2014-02-25T16:06:58Z,Feed,-0.31,-0.19,1.06,P!_W!
2014-02-25T16:06:58Z,Feed,-0.31,-0.19,1.06,P!_W!
2014-02-25T16:06:59Z,Feed,-0.22,-0.36,0.97,P!_W!
2014-02-25T16:06:59Z,Feed,-0.22,-0.36,0.97,P!_W!
2014-02-25T16:07:00Z,Feed,-0.2,-0.23,0.84,P!_W!
2014-02-25T16:07:00Z,Feed,-0.2,-0.23,0.84,P!_W!
2014-02-25T16:07:01Z,Feed,-0.36,-0.33,0.84,P!_W!
2014-02-25T16:07:01Z,Feed,-0.36,-0.33,0.84,P!_W!
2014-02-25T16:07:02Z,Feed,0.34,-0.27,1.11,P!_W!
2014-02-25T16:07:02Z,Feed,0.34,-0.27,1.11,P!_W!
2014-02-25T16:07:03Z,Feed,0.17,-0.27,1.03,P!_W!
2014-02-25T16:07:03Z,Feed,0.17,-0.27,1.03,P!_W!
2014-02-25T16:07:04Z,Feed,-0.13,-0.48,0.72,P!_W!
2014-02-25T16:07:04Z,Feed,-0.13,-0.48,0.72,P!_W!
2014-02-25T16:07:05Z,Feed,-0.17,-0.47,1.05,P!_W!
2014-02-25T16:07:05Z,Feed,-0.17,-0.47,1.05,P!_W!
2014-02-25T16:07:06Z,Feed,-0.2,-0.33,1.02,P!_W!
2014-02-25T16:07:06Z,Feed,-0.2,-0.33,1.02,P!_W!
2014-02-25T16:07:07Z,Feed,-0.28,-0.44,0.72,P!_W!
2014-02-25T16:07:07Z,Feed,-0.28,-0.44,0.72,P!_W!
2014-02-25T16:07:08Z,Feed,-0.16,-0.42,0.86,P!_W!
2014-02-25T16:07:08Z,Feed,-0.16,-0.42,0.86,P!_W!
2014-02-25T16:07:09Z,Feed,0.17,-0.52,1.23,P!_W!
2014-02-25T16:07:09Z,Feed,0.17,-0.52,1.23,P!_W!
2014-02-25T16:07:10Z,Feed,-0.09,-0.52,0.86,P!_W!
2014-02-25T16:07:10Z,Feed,-0.09,-0.52,0.86,P!_W!
2014-02-25T16:07:11Z,Feed,-0.31,-0.11,0.48,P!_W!
2014-02-25T16:07:11Z,Feed,-0.31,-0.11,0.48,P!_W!
2014-02-25T16:07:12Z,Feed,-0.39,-0.41,1.03,P!_W!
2014-02-25T16:07:12Z,Feed,-0.39,-0.41,1.03,P!_W!
2014-02-25T16:07:13Z,Feed,-0.25,-0.53,0.75,P!_W!
2014-02-25T16:07:13Z,Feed,-0.25,-0.53,0.75,P!_W!
2014-02-25T16:07:14Z,Feed,-0.38,-0.58,0.75,P!_W!
2014-02-25T16:07:14Z,Feed,-0.38,-0.58,0.75,P!_W!
2014-02-25T16:07:15Z,Feed,-0.22,-0.39,0.91,P!_W!
2014-02-25T16:07:15Z,Feed,-0.22,-0.39,0.91,P!_W!
2014-02-25T16:07:16Z,Feed,-0.27,-0.23,0.86,P!_W!
2014-02-25T16:07:16Z,Feed,-0.27,-0.23,0.86,P!_W!
2014-02-25T16:07:17Z,Feed,-0.38,-0.31,0.8,P!_W!
2014-02-25T16:07:17Z,Feed,-0.38,-0.31,0.8,P!_W!
2014-02-25T16:07:18Z,Feed,-0.42,-0.48,0.89,P!_W!
2014-02-25T16:07:18Z,Feed,-0.42,-0.48,0.89,P!_W!
2014-02-25T16:07:19Z,Feed,-0.27,-0.47,1.08,P!_W!
2014-02-25T16:07:19Z,Feed,-0.27,-0.47,1.08,P!_W!
2014-02-25T16:07:20Z,Feed,-0.3,-0.56,0.89,P!_W!
2014-02-25T16:07:20Z,Feed,-0.3,-0.56,0.89,P!_W!
2014-02-25T16:07:21Z,Feed,-0.19,-0.42,1.17,P!_W!
2014-02-25T16:07:21Z,Feed,-0.19,-0.42,1.17,P!_W!
2014-02-25T16:07:22Z,Feed,-0.23,-0.42,0.95,P!_W!
2014-02-25T16:07:22Z,Feed,-0.23,-0.42,0.95,P!_W!
2014-02-25T16:07:23Z,Feed,-0.31,-0.41,0.84,P!_W!
2014-02-25T16:07:23Z,Feed,-0.31,-0.41,0.84,P!_W!
2014-02-25T16:07:24Z,Feed,-0.22,-0.38,0.95,P!_W!
2014-02-25T16:07:24Z,Feed,-0.22,-0.38,0.95,P!_W!
2014-02-25T16:07:25Z,Feed,0.09,-0.22,0.69,P!_W!
2014-02-25T16:07:25Z,Feed,0.09,-0.22,0.69,P!_W!
2014-02-25T16:07:26Z,Feed,-0.27,-0.27,0.8,P!_W!
2014-02-25T16:07:26Z,Feed,-0.27,-0.27,0.8,P!_W!
2014-02-25T16:07:27Z,Feed,-0.38,-0.45,0.83,P!_W!
2014-02-25T16:07:27Z,Feed,-0.38,-0.45,0.83,P!_W!
2014-02-25T16:07:28Z,Feed,-0.64,-0.52,0.94,P!_W!
2014-02-25T16:07:28Z,Feed,-0.64,-0.52,0.94,P!_W!
2014-02-25T16:07:29Z,Feed,-0.16,-0.13,1,P!_W!
2014-02-25T16:07:29Z,Feed,-0.16,-0.13,1,P!_W!
2014-02-25T16:07:30Z,Feed,0.3,0.06,0.94,P!_W!
2014-02-25T16:07:30Z,Feed,0.3,0.06,0.94,P!_W!
2014-02-25T16:07:31Z,Feed,-0.09,-0.16,0.77,P!_W!
2014-02-25T16:07:31Z,Feed,-0.09,-0.16,0.77,P!_W!
2014-02-25T16:07:32Z,Feed,-0.19,-0.33,0.91,P!_W!
2014-02-25T16:07:32Z,Feed,-0.19,-0.33,0.91,P!_W!
2014-02-25T16:07:33Z,Feed,-0.14,-0.23,0.81,P!_W!
2014-02-25T16:07:33Z,Feed,-0.14,-0.23,0.81,P!_W!
2014-02-25T16:07:34Z,Feed,-0.08,-0.31,0.72,P!_W!
2014-02-25T16:07:34Z,Feed,-0.08,-0.31,0.72,P!_W!
2014-02-25T16:07:35Z,Feed,0.02,-0.38,1.02,P!_W!
2014-02-25T16:07:35Z,Feed,0.02,-0.38,1.02,P!_W!
2014-02-25T16:07:36Z,Feed,-0.16,-0.47,0.81,P!_W!
2014-02-25T16:07:36Z,Feed,-0.16,-0.47,0.81,P!_W!
2014-02-25T16:07:37Z,Feed,-0.34,-0.45,0.81,P!_W!
2014-02-25T16:07:37Z,Feed,-0.34,-0.45,0.81,P!_W!
2014-02-25T16:07:38Z,Feed,-0.36,-0.5,0.69,P!_W!
2014-02-25T16:07:38Z,Feed,-0.36,-0.5,0.69,P!_W!
2014-02-25T16:07:39Z,Feed,-0.28,-0.47,0.81,P!_W!
2014-02-25T16:07:39Z,Feed,-0.28,-0.47,0.81,P!_W!
2014-02-25T16:07:40Z,Feed,-0.27,-0.41,0.84,P!_W!
2014-02-25T16:07:40Z,Feed,-0.27,-0.41,0.84,P!_W!
2014-02-25T16:07:41Z,Feed,-0.56,-0.33,1.31,P!_W!
2014-02-25T16:07:41Z,Feed,-0.56,-0.33,1.31,P!_W!
2014-02-25T16:07:42Z,Feed,-0.41,-0.48,0.84,P!_W!
2014-02-25T16:07:42Z,Feed,-0.41,-0.48,0.84,P!_W!
2014-02-25T16:07:43Z,Feed,-0.39,-0.75,0.73,P!_W!
2014-02-25T16:07:43Z,Feed,-0.39,-0.75,0.73,P!_W!
2014-02-25T16:07:44Z,Feed,-0.3,-0.98,0.94,P!_W!
2014-02-25T16:07:44Z,Feed,-0.3,-0.98,0.94,P!_W!
2014-02-25T16:07:45Z,Feed,-0.31,-0.5,0.77,P!_W!
2014-02-25T16:07:45Z,Feed,-0.31,-0.5,0.77,P!_W!
2014-02-25T16:07:46Z,Feed,-0.28,-0.47,0.84,P!_W!
2014-02-25T16:07:46Z,Feed,-0.28,-0.47,0.84,P!_W!
2014-02-25T16:07:47Z,Feed,-0.28,-0.41,0.66,P!_W!
2014-02-25T16:07:47Z,Feed,-0.28,-0.41,0.66,P!_W!
2014-02-25T16:07:48Z,Feed,-0.28,-0.72,1.03,P!_W!
2014-02-25T16:07:48Z,Feed,-0.28,-0.72,1.03,P!_W!
2014-02-25T16:07:49Z,Feed,-0.41,-0.7,1.09,P!_W!
2014-02-25T16:07:49Z,Feed,-0.41,-0.7,1.09,P!_W!
2014-02-25T16:07:50Z,Feed,-0.36,-0.44,0.83,P!_W!
2014-02-25T16:07:50Z,Feed,-0.36,-0.44,0.83,P!_W!
2014-02-25T16:07:51Z,Feed,-0.22,-0.25,0.94,P!_W!
2014-02-25T16:07:51Z,Feed,-0.22,-0.25,0.94,P!_W!
2014-02-25T16:07:52Z,Feed,-0.22,-0.13,0.8,P!_W!
2014-02-25T16:07:52Z,Feed,-0.22,-0.13,0.8,P!_W!
2014-02-25T16:07:53Z,Feed,-0.23,-0.33,0.81,P!_W!
2014-02-25T16:07:53Z,Feed,-0.23,-0.33,0.81,P!_W!
2014-02-25T16:07:54Z,Feed,0.27,-0.48,1.25,P!_W!
2014-02-25T16:07:54Z,Feed,0.27,-0.48,1.25,P!_W!
2014-02-25T16:07:55Z,Feed,0.11,-0.58,0.86,P!_W!
2014-02-25T16:07:55Z,Feed,0.11,-0.58,0.86,P!_W!
2014-02-25T16:07:56Z,Feed,-0.03,-0.47,0.55,P!_W!
2014-02-25T16:07:56Z,Feed,-0.03,-0.47,0.55,P!_W!
2014-02-25T16:07:57Z,Feed,-0.19,-0.11,0.64,P!_W!
2014-02-25T16:07:57Z,Feed,-0.19,-0.11,0.64,P!_W!
2014-02-25T16:07:58Z,Feed,-0.33,-0.48,0.86,P!_W!
2014-02-25T16:07:58Z,Feed,-0.33,-0.48,0.86,P!_W!
2014-02-25T16:07:59Z,Feed,-0.42,-0.25,0.91,P!_W!
2014-02-25T16:07:59Z,Feed,-0.42,-0.25,0.91,P!_W!
2014-02-25T16:08:00Z,Feed,-0.78,-0.56,0.58,P!_W!
2014-02-25T16:08:00Z,Feed,-0.78,-0.56,0.58,P!_W!
2014-02-25T16:08:01Z,Feed,-0.58,-0.61,0.78,P!_W!
2014-02-25T16:08:01Z,Feed,-0.58,-0.61,0.78,P!_W!
2014-02-25T16:08:02Z,Feed,-0.25,-0.34,0.95,P!_W!
2014-02-25T16:08:02Z,Feed,-0.25,-0.34,0.95,P!_W!
2014-02-25T16:08:03Z,Feed,-0.48,-0.25,0.67,P!_W!
2014-02-25T16:08:03Z,Feed,-0.48,-0.25,0.67,P!_W!
2014-02-25T16:08:04Z,Feed,-0.42,-0.41,1.14,P!_W!
2014-02-25T16:08:04Z,Feed,-0.42,-0.41,1.14,P!_W!
2014-02-25T16:08:05Z,Feed,-0.28,-0.47,0.77,P!_W!
2014-02-25T16:08:05Z,Feed,-0.28,-0.47,0.77,P!_W!
2014-02-25T16:08:06Z,Feed,-0.25,-0.48,0.72,P!_W!
2014-02-25T16:08:06Z,Feed,-0.25,-0.48,0.72,P!_W!
2014-02-25T16:08:07Z,Feed,0.06,-0.56,1.03,P!_W!
2014-02-25T16:08:07Z,Feed,0.06,-0.56,1.03,P!_W!
2014-02-25T16:08:08Z,Feed,-0.17,-0.58,0.91,P!_W!
2014-02-25T16:08:08Z,Feed,-0.17,-0.58,0.91,P!_W!
2014-02-25T16:08:09Z,Feed,-0.13,-0.47,0.98,P!_W!
2014-02-25T16:08:09Z,Feed,-0.13,-0.47,0.98,P!_W!
2014-02-25T16:08:10Z,Feed,-0.31,-0.58,1.06,P!_W!
2014-02-25T16:08:10Z,Feed,-0.31,-0.58,1.06,P!_W!
2014-02-25T16:08:11Z,Feed,-0.41,-0.48,1.09,P!_W!
2014-02-25T16:08:11Z,Feed,-0.41,-0.48,1.09,P!_W!
2014-02-25T16:08:12Z,Feed,-0.16,-0.34,1.2,P!_W!
2014-02-25T16:08:12Z,Feed,-0.16,-0.34,1.2,P!_W!
2014-02-25T16:08:13Z,Feed,-0.22,-0.48,1,P!_W!
2014-02-25T16:08:13Z,Feed,-0.22,-0.48,1,P!_W!
2014-02-25T16:08:14Z,Feed,-0.38,-0.44,0.8,P!_W!
2014-02-25T16:08:14Z,Feed,-0.38,-0.44,0.8,P!_W!
2014-02-25T16:08:15Z,Feed,-0.36,-0.31,0.75,P!_W!
2014-02-25T16:08:15Z,Feed,-0.36,-0.31,0.75,P!_W!
2014-02-25T16:08:16Z,Feed,-0.27,-0.38,0.84,P!_W!
2014-02-25T16:08:16Z,Feed,-0.27,-0.38,0.84,P!_W!
2014-02-25T16:08:17Z,Feed,-0.3,-0.58,0.77,P!_W!
2014-02-25T16:08:17Z,Feed,-0.3,-0.58,0.77,P!_W!
2014-02-25T16:08:18Z,Feed,-0.22,-0.91,0.88,P!_W!
2014-02-25T16:08:18Z,Feed,-0.22,-0.91,0.88,P!_W!
2014-02-25T16:08:19Z,Feed,-0.42,-0.63,1.13,P!_W!
2014-02-25T16:08:19Z,Feed,-0.42,-0.63,1.13,P!_W!
2014-02-25T16:08:20Z,Feed,-0.38,-0.28,0.83,P!_W!
2014-02-25T16:08:20Z,Feed,-0.38,-0.28,0.83,P!_W!
2014-02-25T16:08:21Z,Feed,-0.55,-0.44,0.84,P!_W!
2014-02-25T16:08:21Z,Feed,-0.55,-0.44,0.84,P!_W!
2014-02-25T16:08:22Z,Feed,-0.41,-0.53,0.94,P!_W!
2014-02-25T16:08:22Z,Feed,-0.41,-0.53,0.94,P!_W!
2014-02-25T16:08:23Z,Feed,-0.33,-0.52,0.91,P!_W!
2014-02-25T16:08:23Z,Feed,-0.33,-0.52,0.91,P!_W!
2014-02-25T16:08:24Z,Feed,-0.33,-0.55,0.97,P!_W!
2014-02-25T16:08:24Z,Feed,-0.33,-0.55,0.97,P!_W!
2014-02-25T16:08:25Z,Feed,-0.45,-0.55,0.77,P!_W!
2014-02-25T16:08:25Z,Feed,-0.45,-0.55,0.77,P!_W!
2014-02-25T16:08:26Z,Feed,-0.61,-0.58,0.77,P!_W!
2014-02-25T16:08:26Z,Feed,-0.61,-0.58,0.77,P!_W!
2014-02-25T16:08:27Z,Feed,-0.31,-0.34,0.86,P!_W!
2014-02-25T16:08:27Z,Feed,-0.31,-0.34,0.86,P!_W!
2014-02-25T16:08:28Z,Feed,-0.22,-0.44,0.94,P!_W!
2014-02-25T16:08:28Z,Feed,-0.22,-0.44,0.94,P!_W!
2014-02-25T16:08:29Z,Feed,-0.19,-0.66,0.88,P!_W!
2014-02-25T16:08:29Z,Feed,-0.19,-0.66,0.88,P!_W!
2014-02-25T16:08:30Z,Feed,-0.19,-0.47,0.91,P!_W!
2014-02-25T16:08:30Z,Feed,-0.19,-0.47,0.91,P!_W!
2014-02-25T16:08:31Z,Feed,-0.27,-0.48,0.89,P!_W!
2014-02-25T16:08:31Z,Feed,-0.27,-0.48,0.89,P!_W!
2014-02-25T16:08:32Z,Feed,-0.23,-0.42,0.78,P!_W!
2014-02-25T16:08:32Z,Feed,-0.23,-0.42,0.78,P!_W!
2014-02-25T16:08:33Z,Feed,-0.23,-0.31,0.95,P!_W!
2014-02-25T16:08:33Z,Feed,-0.23,-0.31,0.95,P!_W!
2014-02-25T16:08:34Z,Feed,-0.17,-0.38,0.88,P!_W!
2014-02-25T16:08:34Z,Feed,-0.17,-0.38,0.88,P!_W!
2014-02-25T16:08:35Z,Feed,-0.2,-0.55,0.94,P!_W!
2014-02-25T16:08:35Z,Feed,-0.2,-0.55,0.94,P!_W!
2014-02-25T16:08:36Z,Feed,-0.27,-0.45,0.84,P!_W!
2014-02-25T16:08:36Z,Feed,-0.27,-0.45,0.84,P!_W!
2014-02-25T16:08:37Z,Feed,-0.25,-0.36,0.86,P!_W!
2014-02-25T16:08:37Z,Feed,-0.25,-0.36,0.86,P!_W!
2014-02-25T16:08:38Z,Feed,-0.27,-0.41,0.88,P!_W!
2014-02-25T16:08:38Z,Feed,-0.27,-0.41,0.88,P!_W!
2014-02-25T16:08:39Z,Feed,-0.25,-0.34,0.88,P!_W!
2014-02-25T16:08:39Z,Feed,-0.25,-0.34,0.88,P!_W!
2014-02-25T16:08:40Z,Feed,-0.16,-0.44,0.77,P!_W!
2014-02-25T16:08:40Z,Feed,-0.16,-0.44,0.77,P!_W!
2014-02-25T16:08:41Z,Feed,-0.47,-0.39,1.08,P!_W!
2014-02-25T16:08:41Z,Feed,-0.47,-0.39,1.08,P!_W!
2014-02-25T16:08:42Z,Feed,-0.45,-0.75,0.8,P!_W!
2014-02-25T16:08:42Z,Feed,-0.45,-0.75,0.8,P!_W!
2014-02-25T16:08:43Z,Feed,-0.31,-0.58,0.89,P!_W!
2014-02-25T16:08:43Z,Feed,-0.31,-0.58,0.89,P!_W!
2014-02-25T16:08:44Z,Feed,-0.31,-0.55,0.92,P!_W!
2014-02-25T16:08:44Z,Feed,-0.31,-0.55,0.92,P!_W!
2014-02-25T16:08:45Z,Feed,-0.28,-0.91,0.98,P!_W!
2014-03-18T10:00:49Z,HorizMove,0.59,0.13,0.48,P!_W!
2014-03-18T10:00:50Z,HorizMove,0.77,0.11,0.58,P!_W!
2014-03-18T10:00:53Z,HorizMove,0.92,-0.08,0.67,P!_W!
2014-03-18T10:00:54Z,HorizMove,0.89,-0.33,-0.11,P!_W!
2014-03-18T10:00:54Z,HorizMove,0.89,-0.33,-0.11,P!_W!
2014-03-18T10:00:55Z,HorizMove,1.2,-0.27,0.19,P!_W!
2014-03-18T10:00:56Z,VertMove,0.95,-0.13,0.69,P!_W!
2014-03-18T10:00:57Z,VertMove,0.67,-0.13,0.38,P!_W!
2014-03-18T10:00:57Z,VertMove,0.67,-0.13,0.38,P!_W!
2014-03-18T10:00:58Z,VertMove,0.64,-0.41,0.28,P!_W!
2014-03-18T10:00:58Z,VertMove,0.64,-0.41,0.28,P!_W!
2014-03-18T10:00:59Z,VertMove,0.7,-0.27,0.63,P!_W!
2014-03-18T10:01:00Z,HorizMove,0.47,-0.5,0.28,P!_W!
2014-03-18T10:01:01Z,HorizMove,0.34,-0.7,0.44,P!_W!
2014-03-18T10:01:01Z,HorizMove,0.34,-0.7,0.44,P!_W!
2014-03-18T10:01:02Z,HorizMove,0.64,-1.34,0.22,P!_W!
2014-03-18T10:01:02Z,HorizMove,0.64,-1.34,0.22,P!_W!
2014-03-18T10:01:03Z,HorizMove,0.94,-0.47,0.56,P!_W!
2014-03-18T10:01:03Z,HorizMove,0.94,-0.47,0.56,P!_W!
2014-03-18T10:01:04Z,HorizMove,0.58,-0.14,0.09,P!_W!
2014-03-18T10:01:04Z,HorizMove,0.58,-0.14,0.09,P!_W!
2014-03-18T10:01:05Z,HorizMove,0.58,-0.22,0.42,P!_W!
2014-03-18T10:01:07Z,VertMove,0.91,-0.72,0.7,P!_W!
2014-03-18T10:01:08Z,VertMove,0.66,-0.88,0.13,P!_W!
2014-03-18T10:01:08Z,VertMove,0.66,-0.88,0.13,P!_W!
2014-03-18T10:01:09Z,VertMove,0.67,-0.64,0.58,P!_W!
2014-03-18T10:01:10Z,HorizMove,0.66,-1.09,0.13,P!_W!
2014-03-18T10:01:11Z,HorizMove,0.36,-0.09,0.56,P!_W!
2014-03-18T10:01:12Z,StatMove,0.66,0,0.44,P!_W!
2014-03-18T10:01:13Z,StatMove,0.81,-0.08,0.45,P!_W!
2014-03-18T10:01:13Z,StatMove,0.81,-0.08,0.45,P!_W!
2014-03-18T10:01:14Z,StatMove,0.81,-0.11,0.48,P!_W!
2014-03-18T10:01:14Z,StatMove,0.81,-0.11,0.48,P!_W!
2014-03-18T10:01:15Z,StatMove,0.8,-0.19,0.36,P!_W!
2014-03-18T10:01:15Z,StatMove,0.8,-0.19,0.36,P!_W!
2014-03-18T10:01:16Z,StatMove,0.77,-0.03,0.61,P!_W!
2014-03-18T10:01:16Z,StatMove,0.77,-0.03,0.61,P!_W!
2014-03-18T10:01:17Z,StatMove,0.8,0.02,0.45,P!_W!
2014-03-18T10:01:17Z,StatMove,0.8,0.02,0.45,P!_W!
2014-03-18T10:01:18Z,StatMove,0.81,0,0.44,P!_W!
2014-03-18T10:01:18Z,StatMove,0.81,0,0.44,P!_W!
2014-03-18T10:01:19Z,StatMove,0.95,0.11,0.31,P!_W!
2014-03-18T10:01:20Z,HorizMove,0.89,0.09,0.45,P!_W!
2014-03-18T10:01:21Z,HorizMove,0.88,0.06,0.5,P!_W!
2014-03-18T10:01:22Z,StatMove,0.97,-0.14,0.55,P!_W!
2014-03-18T10:01:23Z,StatMove,0.89,-0.22,0.47,P!_W!
2014-03-18T10:01:23Z,StatMove,0.89,-0.22,0.47,P!_W!
2014-03-18T10:01:24Z,StatMove,0.84,-0.25,0.52,P!_W!
2014-03-18T10:01:24Z,StatMove,0.84,-0.25,0.52,P!_W!
2014-03-18T10:01:25Z,StatMove,0.92,0.05,0.45,P!_W!
2014-03-18T10:01:25Z,StatMove,0.92,0.05,0.45,P!_W!
2014-03-18T10:01:26Z,StatMove,0.88,-0.06,0.28,P!_W!
2014-03-18T10:01:26Z,StatMove,0.88,-0.06,0.28,P!_W!
2014-03-18T10:01:27Z,StatMove,0.81,-0.23,0.44,P!_W!
2014-03-18T10:01:27Z,StatMove,0.81,-0.23,0.44,P!_W!
2014-03-18T10:01:28Z,StatMove,0.86,-0.06,0.42,P!_W!
2014-03-18T10:01:28Z,StatMove,0.86,-0.06,0.42,P!_W!
2014-03-18T10:01:29Z,StatMove,0.75,-0.13,0.25,P!_W!
2014-03-18T10:01:31Z,HorizMove,0.83,-0.14,0.47,P!_W!
2014-03-18T10:01:32Z,HorizMove,0.81,-0.22,0.5,P!_W!
2014-03-18T10:01:32Z,HorizMove,0.81,-0.22,0.5,P!_W!
2014-03-18T10:01:33Z,HorizMove,0.73,-0.17,0.3,P!_W!
2014-03-18T10:01:34Z,Feed,0.78,-0.2,0.55,P!_W!
2014-03-18T10:01:35Z,Feed,0.75,-0.19,0.06,P!_W!
2014-03-18T10:01:35Z,Feed,0.75,-0.19,0.06,P!_W!
2014-03-18T10:01:36Z,Feed,0.73,-0.34,0.36,P!_W!
2014-03-18T10:01:36Z,Feed,0.73,-0.34,0.36,P!_W!
2014-03-18T10:01:37Z,Feed,0.77,-0.38,0.41,P!_W!
2014-03-18T10:01:37Z,Feed,0.77,-0.38,0.41,P!_W!
2014-03-18T10:01:38Z,Feed,0.72,-0.42,0.42,P!_W!
2014-03-18T10:01:38Z,Feed,0.72,-0.42,0.42,P!_W!
2014-03-18T10:01:39Z,Feed,0.69,-0.45,0.44,P!_W!
2014-03-18T10:01:39Z,Feed,0.69,-0.45,0.44,P!_W!
2014-03-18T10:01:40Z,Feed,0.83,-0.33,0.55,P!_W!
2014-03-18T10:01:41Z,HorizMove,0.8,-0.33,0.41,P!_W!
2014-03-18T10:01:42Z,HorizMove,0.81,-0.36,0.44,P!_W!
2014-03-18T10:01:42Z,HorizMove,0.81,-0.36,0.44,P!_W!
2014-03-18T10:01:43Z,HorizMove,0.81,0,0.53,P!_W!
2014-03-18T10:01:43Z,HorizMove,0.81,0,0.53,P!_W!
2014-03-18T10:01:44Z,HorizMove,1.25,-0.11,0.44,P!_W!
2014-03-18T10:01:44Z,HorizMove,1.25,-0.11,0.44,P!_W!
2014-03-18T10:01:45Z,HorizMove,1.11,0.08,0.55,P!_W!
2014-03-18T10:01:45Z,HorizMove,1.11,0.08,0.55,P!_W!
2014-03-18T10:01:46Z,HorizMove,1.42,-0.48,1.22,P!_W!
2014-03-18T10:01:46Z,HorizMove,1.42,-0.48,1.22,P!_W!
2014-03-18T10:01:47Z,HorizMove,0.83,-0.34,0.03,P!_W!
2014-03-18T10:01:48Z,VertMove,0.86,-0.2,0.39,P!_W!
2014-03-18T10:01:49Z,VertMove,0.56,0.39,0.03,P!_W!
2014-03-18T10:01:49Z,VertMove,0.56,0.39,0.03,P!_W!
2014-03-18T10:01:50Z,VertMove,0.39,0.31,0.23,P!_W!
2014-03-18T10:01:52Z,HorizMove,0.69,-0.09,0.41,P!_W!
2014-03-18T10:01:53Z,HorizMove,0.69,-0.02,0.5,P!_W!
2014-03-18T10:01:55Z,HorizMove,0.75,-0.14,0.41,P!_W!
2014-03-18T10:01:56Z,HorizMove,0.8,-0.33,0.44,P!_W!
